Id,Level,Name,Desc,EffectID,ShaderID,MaterialId,Intensity,IsStackable,IsCountable,MaxStackNum,IsMaxStackOnCreate,MaxStackNewBuffID,RemoveOnCast,ActiveBegionAttribOnCast,Count,Interval,DotType,TriggerHP,Exclude,SrcExclude,FunctionExclude,DescType,DescMSec,DescEffect,DescMinTick,DescMaxCount,IsSave,DeleteOnDeath,DeleteOnSafe,DeleteOnBattleEnd,DeleteOnLeaveScene,DeleteOnNoFighting,DeleteOnSpecialState,DeleteOnSpecialRun,IsOffLineClock,FindTargetsRelasion,FindTargetsCountMax,FindTargetsRadius,FindTargetsCharacterType,DispelType,NeedAttrPointPercent,NeedAttrPointID,BeginAttrib1,BeginValue1A,BeginValue1B,BeginAttrib2,BeginValue2A,BeginValue2B,BeginAttrib3,BeginValue3A,BeginValue3B,BeginAttrib4,BeginValue4A,BeginValue4B,BeginAttrib5,BeginValue5A,BeginValue5B,BeginAttrib6,BeginValue6A,BeginValue6B,ActiveAttrib1,ActiveValue1A,ActiveValue1B,ActiveAttrib2,ActiveValue2A,ActiveValue2B,ActiveAttrib3,ActiveValue3A,ActiveValue3B,EndTimeAttrib1,EndTimeValue1A,EndTimeValue1B,EndTimeAttrib2,EndTimeValue2A,EndTimeValue2B,EndTimeAttrib3,EndTimeValue3A,EndTimeValue3B,BeClearAttrib1,BeClearValue1A,BeClearValue1B,BeClearAttrib2,BeClearValue2A,BeClearValue2B,BeClearAttrib3,BeClearValue3A,BeClearValue3B,BeDispelAttrib1,BeDispelValue1A,BeDispelValue1B,BeShieldAttrib1,BeShieldValue1A,BeShieldValue1B,BeDelAttrib1,BeDelValue1A,BeDelValue1B,IconAtlas,IconName,ShowDesc,ShowType,ShowValue,SyncToSelfClient,SyncToOtherClient,SrcVisible
317,87,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,87,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,49467,0,healeffect_v,2424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,88,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,88,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,49869,0,healeffect_v,2442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,89,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,89,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,52872,0,healeffect_v,2460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,90,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,90,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,53295,0,healeffect_v,2478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,91,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,91,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,53718,0,healeffect_v,2496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,92,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,92,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,54141,0,healeffect_v,2514,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,93,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,93,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,54564,0,healeffect_v,2532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,94,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,94,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,57739,0,healeffect_v,2550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,95,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,95,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,58183,0,healeffect_v,2568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,96,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,96,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,58627,0,healeffect_v,2586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,97,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,97,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,59071,0,healeffect_v,2604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,98,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,98,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,59515,0,healeffect_v,2622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,99,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,99,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,62866,0,healeffect_v,2640,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,100,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,100,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,63332,0,healeffect_v,2658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,101,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,101,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,63798,0,healeffect_v,2676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,102,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,102,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,64263,0,healeffect_v,2694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,103,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,103,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,64729,0,healeffect_v,2712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,104,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,104,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,68260,0,healeffect_v,2730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,105,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,105,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,68747,0,healeffect_v,2748,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,106,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,106,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,69235,0,healeffect_v,2766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,107,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,107,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,69723,0,healeffect_v,2784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,108,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,108,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,70210,0,healeffect_v,2802,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,109,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,109,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,73925,0,healeffect_v,2820,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,110,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,110,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,74435,0,healeffect_v,2838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,111,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,111,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,74945,0,healeffect_v,2856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,112,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,112,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,75455,0,healeffect_v,2874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,113,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,113,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,75964,0,healeffect_v,2892,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,114,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,114,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,80674,0,healeffect_v,3000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,115,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,115,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,81239,0,healeffect_v,3018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,116,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,116,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,81804,0,healeffect_v,3036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,117,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,117,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,82368,0,healeffect_v,3054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,118,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,118,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,82933,0,healeffect_v,3072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,119,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,119,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,83498,0,healeffect_v,3090,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,120,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,120,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,84063,0,healeffect_v,3108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,121,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,121,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,84627,0,healeffect_v,3126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,122,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,122,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,85192,0,healeffect_v,3144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,123,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,123,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,85757,0,healeffect_v,3162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,124,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,124,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,86322,0,healeffect_v,3180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,125,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,125,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,86886,0,healeffect_v,3198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,126,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,126,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,87451,0,healeffect_v,3216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,127,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,127,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,88016,0,healeffect_v,3234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,128,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,128,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,88580,0,healeffect_v,3252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,129,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,129,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,89145,0,healeffect_v,3270,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,130,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,130,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,89710,0,healeffect_v,3288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,131,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,131,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,90275,0,healeffect_v,3306,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,132,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,132,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,90839,0,healeffect_v,3324,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,133,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,133,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,91404,0,healeffect_v,3342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,134,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,134,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,91969,0,healeffect_v,3360,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,135,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,135,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,92533,0,healeffect_v,3378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,136,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,136,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,93098,0,healeffect_v,3396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,137,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,137,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,93663,0,healeffect_v,3414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,138,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,138,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,94228,0,healeffect_v,3432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,139,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,139,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,94792,0,healeffect_v,3450,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
317,140,内息澎湃生命提升,内息澎湃生命提升，承疗增加,107,0,0,140,0,0,1,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,lifemax_v_nocur,95357,0,healeffect_v,3468,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shengmingzengjia,[d73e1a]处于生命值提升，承疗量增加状态[-],1,0,1,1,0
